backend,policy,query_id,canonical_intent_id,language,recoverability,split,action,reason_code,intent_exact,committed_wrong,retrieval_calls,source_calls,steps,unknown_score
bm25,top1,wdi_000180_d2_en,wdi_000180,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,top1,wdi_000180_d3_en,wdi_000180,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.06557377049180328
bm25,top1,wdi_000180_d5_en,wdi_000180,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000180_d0_pt,wdi_000180,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,top1,wdi_000181_d0_en,wdi_000181,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000181_d2_en,wdi_000181,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000181_d3_en,wdi_000181,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000181_d5_en,wdi_000181,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000181_d0_pt,wdi_000181,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000182_d0_en,wdi_000182,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000182_d2_en,wdi_000182,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000182_d3_en,wdi_000182,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000182_d5_en,wdi_000182,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000182_d0_pt,wdi_000182,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000183_d0_en,wdi_000183,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000183_d2_en,wdi_000183,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000183_d3_en,wdi_000183,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000183_d5_en,wdi_000183,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000183_d0_pt,wdi_000183,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000183_cf_entity_en,wdi_000183,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000184_d0_en,wdi_000184,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000184_d2_en,wdi_000184,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000184_d3_en,wdi_000184,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000184_d5_en,wdi_000184,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000184_d0_pt,wdi_000184,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000185_d0_en,wdi_000185,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000185_d2_en,wdi_000185,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000185_d3_en,wdi_000185,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000185_d5_en,wdi_000185,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000185_d0_pt,wdi_000185,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000186_d0_en,wdi_000186,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000186_d2_en,wdi_000186,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000186_d3_en,wdi_000186,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000186_d5_en,wdi_000186,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,top1,wdi_000186_d0_pt,wdi_000186,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000187_d0_en,wdi_000187,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000187_d2_en,wdi_000187,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000187_d3_en,wdi_000187,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000187_d5_en,wdi_000187,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000187_d0_pt,wdi_000187,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000188_d0_en,wdi_000188,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000188_d2_en,wdi_000188,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000188_d3_en,wdi_000188,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000188_d5_en,wdi_000188,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,top1,wdi_000188_d0_pt,wdi_000188,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000189_d0_en,wdi_000189,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000189_d2_en,wdi_000189,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000189_d3_en,wdi_000189,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000189_d5_en,wdi_000189,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000189_d0_pt,wdi_000189,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000190_d0_en,wdi_000190,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000190_d2_en,wdi_000190,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000190_d3_en,wdi_000190,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000190_d5_en,wdi_000190,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000190_d0_pt,wdi_000190,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000191_d0_en,wdi_000191,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000191_d2_en,wdi_000191,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000191_d3_en,wdi_000191,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000191_d5_en,wdi_000191,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000191_d0_pt,wdi_000191,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000192_d0_en,wdi_000192,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000192_d2_en,wdi_000192,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000192_d3_en,wdi_000192,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000192_d5_en,wdi_000192,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,top1,wdi_000192_d0_pt,wdi_000192,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000193_d0_en,wdi_000193,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000193_d2_en,wdi_000193,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000193_d3_en,wdi_000193,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000193_d5_en,wdi_000193,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000193_d0_pt,wdi_000193,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000194_d0_en,wdi_000194,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000194_d2_en,wdi_000194,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000194_d3_en,wdi_000194,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000194_d5_en,wdi_000194,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000194_d0_pt,wdi_000194,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000195_d0_en,wdi_000195,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000195_d2_en,wdi_000195,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000195_d3_en,wdi_000195,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000195_d5_en,wdi_000195,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000195_d0_pt,wdi_000195,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000196_d0_en,wdi_000196,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000196_d2_en,wdi_000196,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000196_d3_en,wdi_000196,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000196_d5_en,wdi_000196,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000196_d0_pt,wdi_000196,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000197_d0_en,wdi_000197,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000197_d2_en,wdi_000197,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000197_d3_en,wdi_000197,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000197_d5_en,wdi_000197,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000197_d0_pt,wdi_000197,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000198_d0_en,wdi_000198,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000198_d2_en,wdi_000198,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000198_d3_en,wdi_000198,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000198_d5_en,wdi_000198,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000198_d0_pt,wdi_000198,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000199_d0_en,wdi_000199,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000199_d2_en,wdi_000199,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000199_d3_en,wdi_000199,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000199_d5_en,wdi_000199,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000199_d0_pt,wdi_000199,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000200_d0_en,wdi_000200,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000200_d2_en,wdi_000200,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000200_d3_en,wdi_000200,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000200_d5_en,wdi_000200,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000200_d0_pt,wdi_000200,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000201_d0_en,wdi_000201,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000201_d2_en,wdi_000201,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000201_d3_en,wdi_000201,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000201_d5_en,wdi_000201,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000201_d0_pt,wdi_000201,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000202_d0_en,wdi_000202,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000202_d2_en,wdi_000202,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000202_d3_en,wdi_000202,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000202_d5_en,wdi_000202,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000202_d0_pt,wdi_000202,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000203_d0_en,wdi_000203,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000203_d2_en,wdi_000203,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000203_d3_en,wdi_000203,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000203_d5_en,wdi_000203,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000203_d0_pt,wdi_000203,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000203_cf_entity_en,wdi_000203,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000204_d0_en,wdi_000204,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000204_d2_en,wdi_000204,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000204_d3_en,wdi_000204,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000204_d5_en,wdi_000204,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000204_d0_pt,wdi_000204,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000205_d0_en,wdi_000205,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000205_d2_en,wdi_000205,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000205_d3_en,wdi_000205,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000205_d5_en,wdi_000205,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000205_d0_pt,wdi_000205,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000206_d0_en,wdi_000206,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000206_d2_en,wdi_000206,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328
bm25,top1,wdi_000206_d3_en,wdi_000206,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000206_d5_en,wdi_000206,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,top1,wdi_000206_d0_pt,wdi_000206,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000207_d0_en,wdi_000207,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000207_d2_en,wdi_000207,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000207_d3_en,wdi_000207,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000207_d5_en,wdi_000207,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000207_d0_pt,wdi_000207,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000208_d0_en,wdi_000208,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000208_d2_en,wdi_000208,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328
bm25,top1,wdi_000208_d3_en,wdi_000208,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000208_d5_en,wdi_000208,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,top1,wdi_000208_d0_pt,wdi_000208,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000209_d0_en,wdi_000209,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000209_d2_en,wdi_000209,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000209_d3_en,wdi_000209,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000209_d5_en,wdi_000209,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000209_d0_pt,wdi_000209,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000210_d0_en,wdi_000210,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000210_d2_en,wdi_000210,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000210_d3_en,wdi_000210,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000210_d5_en,wdi_000210,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000210_d0_pt,wdi_000210,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000211_d0_en,wdi_000211,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000211_d2_en,wdi_000211,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,top1,wdi_000211_d3_en,wdi_000211,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000211_d5_en,wdi_000211,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,top1,wdi_000211_d0_pt,wdi_000211,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000212_d0_en,wdi_000212,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521
bm25,top1,wdi_000212_d2_en,wdi_000212,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328
bm25,top1,wdi_000212_d3_en,wdi_000212,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521
bm25,top1,wdi_000212_d5_en,wdi_000212,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
